id,room_type,accommodates,bathrooms,cancellation_policy,cleaning_fee,instant_bookable,review_scores_rating,bedrooms,beds,log_price
3883401,Private room,2,1,strict,TRUE,f,96,1,1,4
17100621,Entire home/apt,3,1,strict,TRUE,f,,1,1,5
8741446,Entire home/apt,3,1,strict,TRUE,t,94,1,2,5
16352907,Entire home/apt,2,1,flexible,TRUE,f,90,1,1,5
20724,Entire home/apt,2,1,strict,TRUE,f,80,1,1,5
7489397,Private room,2,1,moderate,FALSE,f,100,1,1,4
728875,Entire home/apt,4,2,strict,TRUE,f,93,3,3,6
11638339,Entire home/apt,6,2,strict,FALSE,t,95,2,3,6
12497789,Entire home/apt,2,1,strict,TRUE,f,97,1,1,5
7894983,Private room,2,1,flexible,FALSE,f,100,1,1,5
1602772,Entire home/apt,4,2,moderate,TRUE,f,95,2,2,5
15787428,Entire home/apt,3,1,flexible,TRUE,f,92,1,1,5
18476541,Private room,3,1,moderate,TRUE,f,95,0,1,5
13800319,Private room,2,1,strict,TRUE,f,93,1,1,4
1728853,Private room,2,1,strict,FALSE,f,80,1,1,5
337960,Entire home/apt,4,1,strict,TRUE,f,90,2,2,5
20955156,Entire home/apt,10,3,moderate,TRUE,t,97,5,5,6
7602426,Private room,1,2,flexible,FALSE,t,20,1,1,3
13327413,Private room,2,1,strict,TRUE,f,95,1,1,5
15289766,Entire home/apt,2,1,strict,TRUE,f,100,1,1,5
20432170,Private room,1,1,flexible,FALSE,f,,1,1,5
14093209,Entire home/apt,1,1,flexible,FALSE,f,,1,1,4
17384804,Entire home/apt,2,1,moderate,TRUE,f,93,0,1,5
755032,Entire home/apt,4,1,moderate,TRUE,f,99,2,2,5
13467391,Entire home/apt,2,1,moderate,TRUE,f,91,0,1,4
15115673,Entire home/apt,2,1,moderate,TRUE,f,91,1,1,5
8595359,Entire home/apt,4,1,strict,FALSE,f,93,2,2,6
7939196,Entire home/apt,,,,TRUE,f,82,1,3,5
5105516,Private room,1,1,moderate,TRUE,f,100,1,1,5
18341150,Private room,2,1,strict,TRUE,t,,1,1,4
6224858,Entire home/apt,16,2,flexible,FALSE,t,,6,10,7
14575962,Entire home/apt,4,1,strict,TRUE,f,95,0,2,5
9929790,Entire home/apt,8,2,strict,TRUE,f,,2,4,6
9651070,Private room,2,1,flexible,FALSE,f,,1,1,5
17191563,Private room,2,1,moderate,TRUE,f,93,1,1,4
14101449,Private room,2,1,strict,TRUE,f,91,1,1,4
1466880,Private room,1,1,moderate,TRUE,f,90,1,1,4
14319849,Entire home/apt,4,1,moderate,TRUE,f,99,1,2,5
13453710,Private room,1,2,flexible,TRUE,f,100,1,1,3
434792,Entire home/apt,8,2,strict,TRUE,t,94,2,4,6
10803794,Entire home/apt,4,2,strict,TRUE,t,98,2,2,5
19664338,Entire home/apt,4,1,strict,TRUE,f,,1,1,5
12530488,Entire home/apt,5,1,strict,TRUE,f,,2,2,6
15581030,Entire home/apt,4,1,moderate,TRUE,t,91,1,1,5
8990226,Entire home/apt,2,1,flexible,TRUE,f,,2,2,5
10628277,Entire home/apt,2,2,flexible,FALSE,f,,1,1,6
16780250,Private room,3,1,strict,TRUE,t,94,1,1,5
6799722,Entire home/apt,6,1,strict,TRUE,t,99,2,2,5
618865,Shared room,2,1,flexible,FALSE,f,,1,2,7
1135064,Entire home/apt,3,1,flexible,TRUE,f,,2,3,5
16710236,Private room,2,1,strict,TRUE,t,100,1,1,4
19564384,Private room,1,1,strict,TRUE,f,99,1,1,4
10253271,Entire home/apt,6,2,moderate,TRUE,t,96,2,4,5
15644082,Entire home/apt,2,1,moderate,TRUE,f,,1,1,6
14234871,Private room,2,1,strict,FALSE,f,90,1,1,5
5631995,Entire home/apt,11,4,strict,TRUE,t,99,4,6,6
4083049,Entire home/apt,2,1,moderate,TRUE,f,96,1,1,5
21150388,Entire home/apt,4,3,strict,TRUE,f,100,2,2,7
5774013,Entire home/apt,3,1,moderate,TRUE,t,,1,1,5
7611169,Private room,1,1,flexible,FALSE,f,,1,1,5
14994292,Entire home/apt,2,1,strict,TRUE,f,90,0,1,5
11679583,Entire home/apt,4,1,flexible,TRUE,t,100,2,2,5
10351722,Entire home/apt,3,1,strict,TRUE,f,94,1,2,5
245504,Private room,1,2,strict,TRUE,t,96,1,1,4
4619162,Entire home/apt,2,2,flexible,TRUE,f,92,1,1,5
2586923,Private room,2,2,flexible,FALSE,t,,1,1,5
15275345,Private room,2,1,flexible,FALSE,f,96,1,1,4
7493312,Entire home/apt,5,1,strict,TRUE,f,89,2,2,5
10968594,Entire home/apt,4,1,flexible,FALSE,f,,0,1,5
14949545,Entire home/apt,2,1,moderate,TRUE,f,90,1,1,5
11742647,Private room,2,1,flexible,TRUE,f,96,1,2,4
18529703,Private room,2,1,strict,FALSE,f,100,1,1,4
8763676,Entire home/apt,2,1,strict,TRUE,f,87,1,1,5
18329276,Private room,2,1,moderate,TRUE,f,100,1,1,4
11679582,Entire home/apt,4,1,strict,TRUE,f,89,1,2,5
13803420,Private room,2,1,flexible,FALSE,f,,1,1,5
19905148,Private room,1,1,flexible,TRUE,f,,1,1,5
14574198,Private room,2,1,moderate,TRUE,f,100,1,1,5
5761831,Private room,2,1,strict,TRUE,f,100,1,1,5
16425763,Entire home/apt,2,1,flexible,FALSE,f,,1,1,5
15656661,Entire home/apt,5,2,moderate,TRUE,f,100,2,3,5
16822873,Private room,1,1,flexible,FALSE,t,,1,1,4
3907865,Entire home/apt,4,1,strict,TRUE,f,80,1,2,5
1708262,Private room,3,1,strict,TRUE,t,,1,2,4
14690075,Entire home/apt,3,1,flexible,FALSE,f,93,1,1,6
15942713,Entire home/apt,8,1,strict,TRUE,f,82,2,2,5
19880329,Entire home/apt,4,1,strict,TRUE,t,97,1,2,5
11750272,Entire home/apt,4,1,strict,FALSE,f,,2,2,5
1850140,Entire home/apt,6,2,strict,TRUE,t,99,1,3,6
10733505,Shared room,4,2,strict,TRUE,t,75,1,4,4
18072133,Entire home/apt,2,1,strict,TRUE,f,100,1,1,4
2625766,Entire home/apt,3,1,strict,TRUE,f,80,0,1,6
288726,Private room,1,1,flexible,TRUE,f,,1,1,4
708802,Entire home/apt,8,2,moderate,TRUE,f,100,1,2,6
1912357,Private room,2,2,moderate,TRUE,f,97,1,1,5
13045369,Private room,2,1,moderate,TRUE,f,,1,1,5
18136478,Private room,3,1,strict,FALSE,f,80,1,2,4
16856660,Private room,4,4,strict,TRUE,t,100,1,2,4
20973084,Private room,1,1,flexible,TRUE,f,,1,1,4
14299164,Private room,2,2,moderate,TRUE,f,90,1,1,4
19200270,Private room,2,1,strict,TRUE,f,,1,1,4
15462217,Entire home/apt,3,1,strict,TRUE,f,93,1,2,5
4873463,Private room,3,1,strict,TRUE,f,96,1,1,4
13858626,Entire home/apt,5,2,strict,FALSE,f,100,3,3,6
12549742,Entire home/apt,2,1,strict,TRUE,f,97,0,1,5
16808544,Private room,2,1,moderate,TRUE,f,98,1,1,5
8036967,Private room,1,1,strict,TRUE,f,100,0,1,3
4281241,Private room,4,1,strict,TRUE,f,94,1,1,4
18273151,Entire home/apt,4,1,moderate,TRUE,f,100,1,1,5
15772118,Private room,2,1,flexible,FALSE,f,100,1,1,4
17269656,Entire home/apt,2,1,flexible,FALSE,f,,1,1,5
18464508,Entire home/apt,2,1,strict,TRUE,f,93,1,1,5
24266,Private room,1,1,strict,TRUE,t,100,1,1,3
10060797,Entire home/apt,8,3,strict,TRUE,f,100,4,5,6
18714825,Entire home/apt,3,1,moderate,TRUE,f,100,1,2,6
9545064,Private room,1,1,flexible,TRUE,f,,1,1,5
9694633,Private room,2,1,moderate,FALSE,f,,1,1,4
15937164,Entire home/apt,6,1,flexible,FALSE,t,,3,1,6
13660425,Entire home/apt,5,2,strict,TRUE,f,98,3,3,6
18894648,Entire home/apt,4,1,strict,TRUE,f,92,1,2,5
10422846,Private room,7,2,flexible,FALSE,f,,2,6,5
4638668,Private room,3,1,moderate,TRUE,f,95,1,3,5
13600935,Entire home/apt,2,1,strict,TRUE,f,97,1,1,5
6625283,Entire home/apt,2,1,strict,FALSE,f,93,1,2,4
212297,Shared room,1,1,flexible,FALSE,t,,1,1,3
4874722,,1,3,strict,TRUE,t,100,1,1,4
18311288,Private room,2,1,strict,TRUE,f,93,1,1,4
15629616,Entire home/apt,3,1,flexible,TRUE,t,91,1,2,5
3792523,Private room,5,2,strict,TRUE,f,87,1,2,5
400478,Private room,2,3,flexible,FALSE,f,,1,2,6
13083240,Private room,1,1,moderate,TRUE,f,82,1,1,4
4793938,Entire home/apt,2,1,flexible,TRUE,f,100,1,1,5
9015954,Entire home/apt,5,2,strict,FALSE,t,,2,2,5
449660,Private room,2,1,strict,TRUE,t,,1,1,4
1609676,Private room,1,2,flexible,TRUE,f,90,1,1,4
1109548,Entire home/apt,2,1,moderate,TRUE,t,96,0,1,5
5132940,Entire home/apt,2,1,strict,FALSE,t,85,1,1,5
454188,Entire home/apt,4,1,strict,TRUE,f,96,1,1,5
16415389,Private room,2,1,flexible,FALSE,f,,1,1,4
20304639,Private room,3,1,flexible,FALSE,f,,1,3,4
16918135,Entire home/apt,9,4,strict,TRUE,f,100,4,5,6
18841599,Private room,2,1,moderate,TRUE,t,,1,1,5
10752160,Private room,16,1,flexible,FALSE,t,,0,1,7
20676044,Private room,2,1,flexible,TRUE,f,92,1,1,4
18239740,Entire home/apt,5,1,strict,TRUE,f,97,3,3,5
6522149,Entire home/apt,2,1,strict,TRUE,f,87,1,1,5
4701058,Private room,2,1,flexible,FALSE,f,93,1,1,4
169306,Entire home/apt,3,1,,FALSE,f,,0,2,4
17665510,Private room,1,1,moderate,TRUE,f,,1,1,4
15532430,Entire home/apt,2,1,strict,TRUE,f,87,0,1,4
19911540,Entire home/apt,4,1,strict,TRUE,f,96,1,2,5
19610807,Private room,2,1,strict,FALSE,f,96,1,1,4
20786037,Private room,1,1,strict,TRUE,f,93,1,1,4
1864757,Entire home/apt,8,1,strict,TRUE,f,99,3,5,7
4746764,Entire home/apt,2,1,strict,TRUE,f,93,0,1,5
17317366,Private room,2,1,strict,FALSE,f,87,1,1,4
17347989,Private room,2,2,flexible,FALSE,f,100,1,1,5
4896839,Private room,1,1,moderate,TRUE,f,100,1,1,4
19588629,Entire home/apt,2,1,moderate,TRUE,f,,1,1,5
15215678,Private room,2,1,flexible,TRUE,f,95,1,1,4
7159258,Entire home/apt,6,1,moderate,TRUE,f,100,2,3,5
9328896,Private room,2,1,strict,FALSE,f,,1,1,4
19870249,Entire home/apt,2,1,moderate,TRUE,f,100,1,2,5
5526245,Entire home/apt,2,1,flexible,TRUE,f,100,1,1,4
15548666,Entire home/apt,3,1,strict,TRUE,f,,0,1,5
16703040,Entire home/apt,5,2,moderate,TRUE,f,98,2,2,6
4922204,Entire home/apt,1,1,flexible,FALSE,f,,1,1,4
11786930,Private room,2,1,flexible,FALSE,t,100,1,1,4
1752714,Private room,2,1,strict,TRUE,f,98,1,1,4
13641058,Private room,2,2,flexible,TRUE,t,100,1,1,5
6414967,Entire home/apt,4,1,flexible,TRUE,f,98,1,1,4
7563764,Entire home/apt,4,2,moderate,TRUE,f,,2,2,5
9872904,Private room,2,1,moderate,TRUE,f,,1,1,4
16285014,Entire home/apt,3,1,strict,TRUE,t,95,1,2,5
11181138,Private room,1,1,flexible,FALSE,f,100,1,1,5
15424599,Private room,2,2,moderate,TRUE,f,,1,1,4
15482378,Private room,2,1,strict,TRUE,f,96,1,2,4
7731797,Entire home/apt,8,1,strict,TRUE,t,93,3,4,6
13511137,Entire home/apt,3,1,flexible,TRUE,t,,1,2,5
16443243,Entire home/apt,4,1,strict,FALSE,t,98,2,3,5
9391829,Entire home/apt,2,1,strict,TRUE,f,100,1,2,5
7369899,Private room,2,1,flexible,FALSE,f,93,1,1,4
7639730,Private room,1,1,moderate,TRUE,f,96,1,1,4
14139488,Private room,2,1,strict,TRUE,t,97,1,1,4
6783846,Entire home/apt,1,1,flexible,TRUE,f,,1,1,4
14124243,Private room,2,1,flexible,FALSE,f,80,1,1,5
13881577,Private room,2,1,moderate,FALSE,t,96,1,1,5
20478876,Shared room,2,1,flexible,TRUE,t,,1,1,4
136493,Entire home/apt,3,1,moderate,TRUE,f,98,0,1,5
2658531,Entire home/apt,6,2,strict,TRUE,t,96,2,2,5
15969709,Entire home/apt,2,1,flexible,TRUE,t,,0,1,4
16277087,Private room,2,1,strict,TRUE,f,100,1,1,5
3932801,Private room,2,1,moderate,TRUE,f,73,1,2,4
17042579,Entire home/apt,2,1,flexible,FALSE,f,60,1,1,4
6226236,Entire home/apt,3,1,strict,TRUE,t,90,0,1,5
9010890,Entire home/apt,2,1,flexible,TRUE,f,100,1,1,5
3667492,Entire home/apt,2,1,strict,TRUE,f,,1,1,6
4828543,Private room,2,1,strict,TRUE,f,98,1,1,4
15028762,Private room,2,1,moderate,TRUE,t,96,1,1,4
6592661,Entire home/apt,8,3,strict,TRUE,f,92,4,5,6
6567853,Private room,1,2,flexible,FALSE,t,,1,1,4
12984553,Entire home/apt,4,2,moderate,TRUE,f,92,2,2,5
15917906,Entire home/apt,4,1,moderate,FALSE,t,55,2,2,5
16783042,Entire home/apt,8,4,strict,TRUE,f,96,4,4,6
9614676,Entire home/apt,2,1,moderate,TRUE,f,94,0,1,4
6143706,Entire home/apt,4,1,strict,TRUE,t,90,2,2,6
16596185,Private room,3,2,strict,TRUE,f,94,1,2,4
11443001,Entire home/apt,4,1,strict,TRUE,t,73,2,2,5
45299,Private room,2,1,moderate,TRUE,f,97,1,1,5
15205467,Entire home/apt,2,1,moderate,TRUE,f,97,1,1,5
310524,Entire home/apt,2,1,strict,TRUE,f,91,1,2,5
11987274,Private room,2,1,strict,TRUE,t,100,1,1,4
4819087,Private room,2,1,strict,FALSE,f,94,1,1,5
4776065,Private room,2,2,strict,TRUE,t,98,1,1,4
9091805,Entire home/apt,3,1,strict,TRUE,t,80,1,1,5
15042195,Entire home/apt,12,4,strict,TRUE,f,85,4,7,6
12336008,Entire home/apt,5,1,strict,TRUE,f,96,1,1,4
13068133,Private room,1,,strict,TRUE,f,96,1,1,4
11491676,Private room,2,1,flexible,TRUE,f,81,1,1,4
17367117,Entire home/apt,6,2,moderate,TRUE,f,95,1,2,5
7826548,Entire home/apt,4,1,strict,TRUE,f,96,1,4,6
10434883,Private room,3,1,moderate,TRUE,t,96,1,2,5
272637,Private room,1,1,moderate,TRUE,f,100,1,1,4
4256091,Private room,2,1,moderate,TRUE,t,89,1,1,4
8217454,Private room,1,2,strict,TRUE,f,94,1,1,4
16529936,Entire home/apt,4,1,moderate,TRUE,f,87,2,2,5
15657856,Private room,2,1,moderate,TRUE,f,99,1,1,4
2296136,Entire home/apt,4,1,strict,TRUE,t,89,1,2,5
13908582,Entire home/apt,4,1,moderate,TRUE,f,90,0,2,5
20075726,Shared room,1,1,flexible,FALSE,f,,1,1,4
19120385,Entire home/apt,4,1,strict,TRUE,f,89,2,2,6
19950255,Private room,1,1,flexible,TRUE,f,,1,1,4
2092778,Entire home/apt,2,1,strict,FALSE,f,91,1,1,5
6485535,Private room,5,1,flexible,FALSE,f,,1,3,6
9806843,Entire home/apt,2,1,flexible,TRUE,f,,1,1,5
13789433,Private room,2,1,moderate,TRUE,f,80,1,1,4
3507112,Entire home/apt,4,1,strict,TRUE,f,100,1,3,5
16404289,Entire home/apt,3,2,moderate,TRUE,t,97,1,1,5
15207202,Private room,2,1,moderate,TRUE,t,94,1,2,4
14284377,Entire home/apt,2,1,moderate,TRUE,f,,1,1,5
20788646,Entire home/apt,2,1,moderate,TRUE,f,99,1,1,5
10946978,Entire home/apt,10,1,strict,TRUE,f,,3,5,5
13433732,Private room,6,1,flexible,FALSE,f,,1,1,5
56200,Private room,2,1,flexible,TRUE,f,,1,1,4
6797961,Entire home/apt,2,1,strict,TRUE,f,93,0,1,5
8405551,Entire home/apt,5,1,strict,TRUE,f,92,3,3,5
10068240,Entire home/apt,4,1,strict,TRUE,f,88,1,1,5
15323278,Private room,4,1,strict,TRUE,f,98,2,2,5
16436970,Entire home/apt,4,1,strict,TRUE,f,94,1,3,5
269463,Entire home/apt,2,1,strict,TRUE,f,95,1,1,5
5730126,Private room,2,1,moderate,TRUE,t,99,1,2,4
19122211,Entire home/apt,2,1,strict,TRUE,f,94,1,1,5
3068109,Private room,2,1,flexible,FALSE,f,100,1,1,4
5999400,Private room,2,2,strict,TRUE,f,87,1,1,4
17461475,Entire home/apt,6,1,strict,TRUE,f,100,2,4,5
12410264,Entire home/apt,8,1,strict,TRUE,f,,2,2,5
13997379,Entire home/apt,8,1,strict,TRUE,t,,3,4,5
4721420,Entire home/apt,3,1,flexible,TRUE,f,,2,1,5
16258036,Entire home/apt,8,2,flexible,FALSE,f,,3,5,6
1614830,Private room,2,1,flexible,FALSE,f,95,1,1,4
732944,Private room,2,1,flexible,TRUE,t,,1,1,5
8284633,Entire home/apt,4,2,strict,TRUE,f,,2,2,5
17761961,Private room,1,2,flexible,FALSE,t,95,1,1,4
15147053,Private room,1,1,flexible,TRUE,f,,0,2,4
18942735,Entire home/apt,2,1,moderate,TRUE,t,100,1,1,4
305245,Entire home/apt,3,3,flexible,TRUE,f,,2,2,5
13359798,Entire home/apt,2,2,strict,TRUE,f,90,2,2,6
16390897,Entire home/apt,5,1,strict,TRUE,t,95,2,3,6
16813891,Private room,2,1,strict,TRUE,f,98,1,1,5
11546462,Shared room,1,1,strict,TRUE,t,93,1,3,4
16390636,Private room,3,2,strict,TRUE,f,88,1,2,5
2284440,Private room,2,2,flexible,TRUE,f,100,1,1,4
17157438,Private room,1,1,flexible,FALSE,t,,1,1,4
16470381,Entire home/apt,5,2,strict,TRUE,f,96,2,3,5
8475974,Entire home/apt,3,1,flexible,FALSE,f,,1,2,5
21153966,Private room,2,2,flexible,TRUE,f,100,1,1,5
2898745,Entire home/apt,4,1,strict,FALSE,f,100,1,2,6
12286161,Entire home/apt,3,1,strict,TRUE,f,97,0,2,5
13175429,Entire home/apt,8,3,strict,TRUE,f,,3,3,7
15518165,Entire home/apt,3,1,strict,TRUE,t,98,1,2,5
11791968,Private room,2,1,flexible,TRUE,f,,1,1,5
7452230,Entire home/apt,6,1,moderate,TRUE,t,97,3,3,5
14685766,Shared room,2,1,flexible,TRUE,f,100,1,1,5
822313,Entire home/apt,2,1,moderate,TRUE,f,93,1,1,5
9215842,Private room,2,2,moderate,FALSE,f,94,1,1,5
13802195,Private room,2,2,flexible,TRUE,f,,1,1,4
13754002,Private room,1,4,flexible,TRUE,f,,1,1,5
16490625,Entire home/apt,3,1,moderate,FALSE,f,94,1,1,4
6157233,Private room,4,1,flexible,TRUE,f,98,1,1,6
7804659,Entire home/apt,2,1,moderate,FALSE,f,93,1,1,6
7418142,Entire home/apt,2,1,strict,TRUE,f,96,1,1,5
11104122,Private room,2,1,strict,TRUE,f,80,1,1,4
8741492,Private room,2,2,flexible,TRUE,f,99,1,1,4
20139125,Private room,2,1,moderate,TRUE,f,93,1,1,4
17587872,Entire home/apt,7,1,strict,TRUE,t,100,2,3,7
11453029,Private room,1,1,strict,FALSE,f,85,1,1,4
7092292,Private room,2,2,flexible,FALSE,f,100,1,1,5
18042195,Entire home/apt,3,1,strict,TRUE,f,90,1,1,5
16740225,Entire home/apt,8,1,strict,TRUE,f,100,4,4,6
19552922,Entire home/apt,4,1,moderate,TRUE,t,98,1,1,5
10906891,Private room,3,1,flexible,FALSE,t,80,1,3,5
5318206,Entire home/apt,2,1,moderate,TRUE,f,90,1,2,4
6403198,Entire home/apt,2,1,strict,TRUE,t,,0,1,4
5075412,Entire home/apt,6,3,strict,TRUE,f,98,3,4,6
8505035,Private room,2,1,strict,TRUE,f,96,1,1,5
8340381,Entire home/apt,3,1,strict,TRUE,f,94,1,2,5
20901820,Entire home/apt,4,1,strict,FALSE,t,,1,1,6
8398566,Entire home/apt,2,1,flexible,FALSE,f,,2,2,5
9677034,Entire home/apt,2,1,moderate,TRUE,t,97,1,1,5
12221723,Private room,1,1,moderate,TRUE,t,97,1,1,4
19018579,Entire home/apt,11,2,strict,TRUE,t,98,2,6,7
14154393,Private room,2,1,flexible,TRUE,f,100,1,1,4
3585309,Private room,1,2,flexible,TRUE,f,94,1,1,4
16071921,Private room,4,2,flexible,FALSE,f,,1,1,4
6038392,Private room,2,1,flexible,TRUE,f,94,1,1,5
19266676,Entire home/apt,2,3,moderate,TRUE,f,,2,2,6
8151519,Entire home/apt,5,2,strict,TRUE,f,99,3,3,6
17152472,Private room,2,2,strict,TRUE,f,94,1,1,4
4833671,Entire home/apt,2,1,moderate,TRUE,f,80,0,1,5
9132956,Entire home/apt,4,1,moderate,TRUE,f,95,1,3,5
17666562,Entire home/apt,8,3,moderate,FALSE,f,89,3,4,5
17833502,Private room,2,1,strict,TRUE,f,100,1,1,5
4956896,Entire home/apt,4,1,strict,TRUE,f,88,1,2,5
20875310,Entire home/apt,4,2,moderate,TRUE,f,,2,2,6
16346909,Entire home/apt,4,1,strict,TRUE,f,,1,2,6
21127261,Entire home/apt,4,1,flexible,FALSE,f,,1,1,5
15675261,Entire home/apt,2,1,moderate,TRUE,f,94,0,1,5
1709874,Private room,2,1,strict,TRUE,f,97,1,1,5
14984264,Entire home/apt,4,1,flexible,TRUE,f,97,1,2,5
9627500,Entire home/apt,10,2,strict,TRUE,t,98,5,8,6
13881481,Private room,2,1,flexible,FALSE,f,,1,1,5
17930505,Entire home/apt,4,1,flexible,TRUE,t,,0,3,5
17346704,Private room,2,1,moderate,FALSE,f,99,1,1,4
16241135,Entire home/apt,9,2,strict,TRUE,t,96,2,5,6
19928741,Private room,2,1,moderate,TRUE,f,95,1,1,4
4190301,Entire home/apt,5,1,strict,TRUE,f,95,2,1,5
9382195,Entire home/apt,8,1,strict,TRUE,f,94,4,5,6
4257685,Entire home/apt,4,1,moderate,TRUE,f,96,1,2,4
17795412,Private room,4,2,flexible,FALSE,f,,2,2,5
3303849,Entire home/apt,3,1,strict,TRUE,t,80,1,1,5
7024670,Entire home/apt,3,1,flexible,FALSE,t,,1,1,5
4421458,Entire home/apt,12,1,strict,TRUE,f,99,1,1,7
17299278,Private room,1,1,flexible,TRUE,f,80,1,1,4
14491416,Entire home/apt,2,1,moderate,TRUE,f,,0,1,5
9513686,Private room,1,1,moderate,TRUE,t,,1,1,4
12814447,Entire home/apt,3,1,flexible,TRUE,f,,1,1,4
3916111,Entire home/apt,2,1,moderate,FALSE,f,100,1,1,5
17536953,Private room,2,1,flexible,TRUE,f,,1,1,5
17545953,Entire home/apt,4,1,strict,TRUE,f,100,1,2,5
6940108,Entire home/apt,3,1,moderate,TRUE,f,99,1,1,5
15924565,Entire home/apt,5,1,moderate,TRUE,f,,2,2,6
17763769,Entire home/apt,3,1,strict,TRUE,f,99,1,2,5
5773106,Entire home/apt,16,2,strict,TRUE,f,,1,2,6
21024792,Private room,2,1,strict,TRUE,f,97,1,1,4
16172498,Entire home/apt,6,1,flexible,TRUE,f,98,3,3,6
16299489,Entire home/apt,6,2,flexible,TRUE,t,,3,4,6
16164613,Entire home/apt,4,1,moderate,TRUE,f,,2,2,5
11712306,Entire home/apt,2,1,strict,TRUE,f,98,1,1,6
13055856,Entire home/apt,2,1,flexible,TRUE,f,91,1,1,5
13687101,Entire home/apt,3,1,moderate,TRUE,t,96,1,1,6
4661760,Entire home/apt,4,1,moderate,TRUE,t,100,2,2,5
9769331,Private room,2,1,moderate,TRUE,t,87,1,2,4
2277178,Entire home/apt,2,1,strict,TRUE,f,,0,1,4
10067154,Private room,2,1,strict,TRUE,t,93,1,1,4
15479598,Entire home/apt,2,1,flexible,TRUE,f,95,1,1,5
18328209,Private room,1,1,moderate,TRUE,t,97,1,1,4
2180648,Entire home/apt,2,1,moderate,TRUE,t,98,1,1,6
20852769,Entire home/apt,4,1,flexible,FALSE,f,100,1,2,5
8539318,Private room,1,1,flexible,FALSE,f,100,1,1,5
16434745,Private room,1,1,strict,TRUE,f,95,1,1,4
2558409,Entire home/apt,14,4,strict,TRUE,f,87,5,6,6
3120624,Entire home/apt,7,1,flexible,TRUE,t,90,3,6,6
12145578,Private room,1,1,flexible,FALSE,t,,1,1,4
2070612,Entire home/apt,2,1,strict,TRUE,f,98,1,1,6
12436517,Entire home/apt,7,1,moderate,TRUE,f,100,3,4,6
14823526,Entire home/apt,4,2,moderate,TRUE,f,100,2,2,6
8593656,Entire home/apt,2,1,strict,FALSE,f,89,1,1,5
8717008,Entire home/apt,5,1,strict,TRUE,t,89,2,3,6
3231409,Private room,4,2,moderate,FALSE,t,89,1,3,4
3441311,Entire home/apt,4,2,strict,TRUE,f,92,2,2,5
14687868,Entire home/apt,5,1,strict,TRUE,f,,2,2,5
11436132,Entire home/apt,4,1,flexible,FALSE,f,,2,2,5
18473958,Entire home/apt,5,3,strict,TRUE,t,100,2,4,6
9219613,Private room,2,1,moderate,TRUE,t,96,1,1,5
10084168,Private room,2,1,moderate,FALSE,f,99,1,1,4
15658379,Entire home/apt,4,1,strict,FALSE,t,85,0,2,5
17973572,Entire home/apt,2,1,moderate,TRUE,f,98,1,2,5
296844,Private room,1,1,strict,TRUE,t,96,1,1,4
2166428,Private room,3,1,moderate,TRUE,f,100,1,1,5
17406465,Private room,2,1,strict,TRUE,t,89,1,2,4
1789045,Entire home/apt,2,2,strict,TRUE,f,86,2,2,6
13684502,Entire home/apt,2,1,flexible,TRUE,f,,2,2,5
17301466,Entire home/apt,4,1,moderate,TRUE,f,100,1,3,5
5144164,Entire home/apt,4,1,strict,TRUE,t,98,2,3,5
11529762,Entire home/apt,2,1,strict,TRUE,f,93,1,1,5
157673,Private room,2,1,flexible,FALSE,f,,1,1,7
975672,Private room,2,1,moderate,TRUE,f,100,1,1,5
12390684,Private room,4,1,strict,TRUE,f,100,1,2,4
12842613,Entire home/apt,3,1,flexible,TRUE,f,100,1,1,6
20234102,Private room,2,1,strict,TRUE,f,,1,1,6
13592245,Entire home/apt,2,1,strict,TRUE,f,,0,1,5
3262930,Entire home/apt,4,1,moderate,TRUE,f,100,2,2,5
8453546,Private room,2,1,flexible,TRUE,t,87,1,1,4
17251353,Private room,1,1,flexible,FALSE,f,,1,1,5
13443794,Entire home/apt,8,2,flexible,TRUE,f,100,3,3,6
14183900,Entire home/apt,3,1,moderate,TRUE,f,86,1,1,5
19019919,Private room,2,2,moderate,TRUE,t,94,1,1,4
1645667,Private room,2,1,flexible,TRUE,f,90,1,1,4
12227645,Entire home/apt,2,1,flexible,TRUE,f,,1,1,5
21165010,Private room,2,1,strict,TRUE,f,95,1,1,4
6698326,Entire home/apt,1,1,flexible,TRUE,f,98,0,1,5
14251275,Entire home/apt,4,1,strict,TRUE,f,100,2,3,6
10883053,Private room,2,1,strict,TRUE,f,98,1,1,4
13680874,Private room,1,1,strict,TRUE,f,92,1,1,4
17284319,Entire home/apt,5,2,flexible,FALSE,f,,1,2,6
9588831,Private room,1,1,moderate,TRUE,f,100,1,1,4
3463475,Private room,2,1,flexible,TRUE,t,88,1,1,4
13788749,Entire home/apt,5,1,moderate,TRUE,f,95,1,3,5
4424511,Entire home/apt,2,1,strict,TRUE,f,99,1,1,5
10108537,Private room,2,1,moderate,TRUE,f,88,1,1,5
20653657,Entire home/apt,3,1,strict,TRUE,f,,0,1,4
13955829,Private room,2,1,strict,TRUE,f,92,1,1,5
17494909,Entire home/apt,2,1,strict,TRUE,f,91,1,1,5
14539216,Private room,2,1,moderate,FALSE,t,90,1,1,5
8054277,Entire home/apt,4,1,strict,TRUE,f,96,2,2,5
13208614,Private room,1,1,flexible,FALSE,f,,1,1,4
301994,Private room,2,2,strict,TRUE,f,96,1,1,4
4784037,Private room,2,2,moderate,FALSE,f,,1,1,4
13209514,Entire home/apt,4,2,strict,TRUE,f,100,2,2,6
